ID_sheet,ID,type,location_name,Tunnelwall,Borehole_interval,Borehole_depth_top,Borehole_depth_bottom,Tunnel_Location_tm,Date_ddmmmyy,time_hhmm,overburden_m,geology,categories,fluorid_ppm,chloride_ppm,nitrate_ppm,sulfate_ppm,CO3_ppm,lithium_ppm,sodium_ppm,potassium_ppm,magnesium_ppm,calcium_ppm,T_degC,pH_field,pH_lab,EC_field_ySpcm,EC_lab_ySpcm,TDS_ppm,ORP_mV,Flowrate_lps,MPF,d18O_ppt,dD_ppt,d18O_ppt_2,dD_ppt_2,CBE_pc,mixing_st1nit1_2,notes,Name,pH,EC,Q,Temperature,Fluoride,Chloride,Nitrite,Bromide,Nitrate,Phosphate,Sulfate,Lithium,Sodium,Ammonium,Potassium,Magnesium,Calcium,Strontium,Lab_pH,Lab_EC,qPCR_mean,qPCR_std,Map ID,python_ID,python_date,Excel_TM,Excel_Overburden,Excel_Geology,Excel_Category
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWsb2.3-prod.00:00.20201030,,,111,15.5,5.29,17.93,,,,,127.86,0.2,31.24,,0.24,,48.99,,8.409,295,,,,BdWsb2,,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWsb2.3-prod.00:10.20201030,,,111,16,5.25,17.55,,,,,124.18,0.19,30.73,,0.21,,47.83,,8.563,288,,,,BdWsb2,,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWsb2.3-prod.01:10.20201030,,,111,15.3,5.29,17.27,,,,,123.71,0.19,30.55,,0.2,0.26,47.82,,8.739,290,,,,BdWsb2,,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWsb2.3-prod.02:10.20201030,,,111,15.4,5.26,17.35,,,,,123.93,0.19,30.75,,0.2,0.25,47.57,,8.648,268,,,,BdWsb2,,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWsb2.3-prod.03:46.20201030,,,111,14.9,5.07,17.47,,,,,124.06,0.2,31.27,,0.35,0.36,47.68,,8.722,293,,,,BdWsb2,,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWsb2.3-p3/4.20201016,,,0.0003,16.2,5.55,16.53,,,,,118.46,0.19,30.13,,0.31,0.26,45.93,,7.455,281,,,,BdWsb2,,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWsb2.3-p3/4.20201016,,,0.0003,16.1,5.55,16.53,,,,,118.46,0.19,30.13,,0.31,0.26,45.93,,7.455,281,,,,BdWsb2,,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1.20201221,,396,3.676,21.3,4.37,3.59,,,,,176.64,0.05,27.75,,0.34,,68.84,,7.5,240,40609.92365,11549.20839,,BdWst1,20201221,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1.20201030,,,1.875,20.1,4.23,3.91,,,,,174.68,0.05,26.45,,0.3,,67.22,,8.222,335,,,,BdWst1,20201030,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1.20210304,,430,,19.9,3.47,4.13,,,0.14,,195.88,0.05,28.09,,0.39,,66.16,,8.45,278,,,,BdWst1,20210304,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1.20210322,,414,,20,,,,,,,,,,,,,,,,,,,,BdWst1,20210322,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1_0_265.20201220,,401,,21.7,4.96,4.57,,,,,230.56,0.06,32.12,,0.45,,86.26,,8.33,424,,,,BdWst1_0_265,20201220,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1_265_400.20201220,,373,,22.2,4.61,4.22,,,,,209.63,0.05,31.05,,0.34,,82.3,,8.45,402,,,,BdWst1_265_400,20201220,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1_265_400.20201221,,338,,20.9,4.14,3.44,,,,,173.71,0.04,27.2,,0.35,,63.77,,8.55,338,,,,BdWst1_265_400,20201221,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1.20210429_1,,491,2.4,19.1,4.94,4.9,,,0,,225.11,0.05,27.78,,0.78,0.25,94.42,,7.922,433,,,,BdWst1-int1,20210429,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1.20210429_2,,233,2.4,19.4,6,3,,,0,,85.4,0.03,25.57,,0.38,0,27.51,,8.171,205,,,,BdWst1-int1,20210429,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1.20210430,,481,1.47,21.2,5.89,5.07,,,0,,212.09,0.06,35.8,,0.44,0,82.28,,8.101,388,,,,BdWst1-int1,20210430,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210502,,104,4.1,,2.54,0.43,,,0,,20.44,0,11.8,,0.23,0,11.83,,8.686,91.4,,,,BdWst1-int1_2,20210502,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210501,,478,3.86,21.3,6.3,4.94,,,,,211.16,0.1,35.57,,0.42,0,80.28,,7.569,324,,,,BdWst1-int1_2,20210501,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_04,,240,2.91,20.5,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_02,,229,2.78,20.1,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_07,,304,2.35,20.6,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210503_1,,431,1.62,20.7,5.27,4.59,,,0,,192.86,0.05,32.79,,0.44,0,73.9,,8.459,273,,,,BdWst1-int1_2,20210503,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_11,,314,1.5,21.1,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210503_9,,489,1.4,21.1,5.23,5.01,,,,,217.83,0.06,35.54,,0.45,0,86,,8.911,427,,,,BdWst1-int1_2,20210503,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210503_8,,486,1.39,21,5.26,4.99,,,,,215.78,0.06,35.16,,0.46,0,85.41,,8.941,419,,,,BdWst1-int1_2,20210503,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210503_7,,477,1.37,21.2,5.22,4.96,,,,,214.7,0.06,35.27,,0.5,0,84.35,,8.921,250,,,,BdWst1-int1_2,20210503,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_12,,467,1.183,20.8,,,,,,,,0.01,35.28,,0.61,0,82.48,,9.166,445,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_13,,467,1.183,21.2,5.55,4.2,,,0,,228.86,0.01,34.61,,0.46,0,81.55,,9.166,450,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_14,,456,1.183,21.1,5.55,4.67,,,0,,226.31,0.01,34.92,,0.45,0,81.93,,9.189,436,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_15,,458,1.183,21.2,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_01,,465,1.167,19.6,5.16,4.17,,,0,,204.79,0.01,34.22,,0.46,0,83.62,,8.022,332,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_11,,469,1.167,21,5.42,4.14,,,0,,232.99,0.01,35.34,,0.62,0,83.96,,9.126,429,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_10,,472,1.15,21,5.64,4.8,,,0,,246.07,0.01,35.86,,0.56,0,84.58,,9.042,427,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_02,,475,1.14167,20.7,0.51,0.46,,,0,,22.86,0.01,35.19,,0.6,0,83.28,,7.934,412,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_09,,480,1.133,20.8,5.45,4.17,,,0,,231.88,0.01,35.18,,0.48,0,84.82,,9.01,424,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_08,,478,1.129,21,5.69,4.71,,,0,,235.07,0.01,35.13,,0.47,0,87.32,,9.015,386,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_03,,486,1.1167,20.8,5.49,4.79,,,0,,232.99,0.01,34.94,,0.44,0,84.48,,8.268,419,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_05,,480,1.108,20.3,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_06,,473,1.108,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_07,,474,1.108,21,5.59,4.88,,,0,,235.68,0.01,35.36,,0.46,0,85.51,,8.684,418,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_07,,474,1.108,20.5,5.59,4.88,,,0,,235.68,0.01,35.36,,0.46,0,85.51,,8.684,418,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210524_1,,475,1.0458,19.7,5.49,4.27,,,0,,234.34,0.01,35.32,,0.61,0,84.35,,9.156,476,,,,BdWst1-int1_2,20210524,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210524_2,,476,1.0458,21.3,5.5,4.42,,,0,,234.54,0.05,34.87,,0.45,0,84.66,,9.112,479,,,,BdWst1-int1_2,20210524,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210503_2,,447,,21.3,5.16,4.6,,,,,197.03,0.05,33.29,,0.44,0,75.43,,8.596,340,,,,BdWst1-int1_2,20210503,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210503_2,,447,,19.5,5.16,4.6,,,,,197.03,0.05,33.29,,0.44,0,75.43,,8.596,340,,,,BdWst1-int1_2,20210503,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210503_3,,453,,21.1,5.21,4.59,,,0,,201.58,0.05,33.75,,0.44,0,77.51,,8.686,398,,,,BdWst1-int1_2,20210503,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210503_4,,471,,20.9,5.24,4.88,,,0,,207.29,0.06,34.66,,0.44,0,81.21,,8.728,374,,,,BdWst1-int1_2,20210503,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210503_5,,468,,21,5.24,4.86,,,,,210.78,0.06,34.63,,0.44,0,82.2,,8.757,277,,,,BdWst1-int1_2,20210503,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210503_6,,479,,21.1,5.27,4.92,,,0,,213.62,0.06,34.74,,0.45,0,83.25,,8.833,415,,,,BdWst1-int1_2,20210503,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_01,,176.5,,18.5,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_03,,223,,20.3,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_05,,284,,20.8,5.49,2.84,,,0,,119.97,0.01,27.5,,0.45,0,42.3,,8.802,263,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_06,,297,,20.7,5.48,2.91,,,1.23,,125.51,0.01,27.86,,0.35,0,45.05,,8.898,274,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_08,,310,,20.8,5.45,2.83,,,1.29,,131.17,0.01,28.44,,0.35,0,47.46,,8.949,284,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_09,,313,,20.8,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_10,,312,,20.8,5.52,3.34,,,1.21,,133.38,0.01,28.8,,0.35,0,48.15,,9.015,290,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_12,,316,,20.9,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_13,,315,,20.6,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_14,,317,,20.8,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_15,,320,,20.7,5.44,3.08,,,0,,140.58,0.01,29.05,,0.35,0,51.54,,9.041,296,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210522_16,,333,,20.8,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210523_04,,474,,19.9,5.64,4.91,,,0,,236.29,0.01,35.26,,0.49,0,84.87,,8.347,421,,,,BdWst1-int1_2,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210524_3,,477,,20.7,5.55,4.68,,,0,,235.2,0,35.81,,0.46,0,86.4,,9.154,486,,,,BdWst1-int1_2,20210524,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210524_4,,478,,20.5,5.42,4.4,,,0,,235.91,0.01,34.59,,0.46,0,84.29,,9.191,488,,,,BdWst1-int1_2,20210524,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210524_5,,487,,20.6,5.75,4.85,,,0,,236.67,0.01,34.81,,0.5,0,84.77,,9.274,494,,,,BdWst1-int1_2,20210524,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210524_6,,482,,20.6,5.46,4.8,,,1.04,,237.76,0.01,35.1,,0.51,0,85.44,,9.244,495,,,,BdWst1-int1_2,20210524,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_2.20210524_7,,486,,20.2,5.49,4.35,,,0,,242.03,0.01,35.09,,0.52,0,86.34,,9.223,495,,,,BdWst1-int1_2,20210524,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_3.20210511,,,1.51,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_3,20210511,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_6.20210507,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int1_6,20210507,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int11.20201005,,,111,,4.49,4.04,,,,,198.19,0.05,30.01,,0.3,,75.92,,7.49,374,,,,BdWst1-int11,20201005,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int14.20201005,,,111,,4.36,3.88,,,,,186.8,0.05,29.19,,0.31,0.26,70.14,,7.919,358,,,,BdWst1-int14,20201005,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int14.20201216,,90.3,,,2.84,0.54,,,0.49,,28.3,,12.55,,0.24,0.26,16.55,,8.48,103.2,,,,BdWst1-int14,20201216,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int15.20201005,,,111,,3.89,2.24,,,,,78.99,0.03,19.61,,0.19,,28.78,,8.272,182.6,,,,BdWst1-int15,20201005,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int15.20201215,,92.3,,21.2,2.64,0.35,,,,,20.1,,11.22,,0.28,0.27,13.82,,8.55,,,,,BdWst1-int15,20201215,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int17.20201005,,,111,,4.05,3.31,,,,,148.58,0.04,25.61,,0.26,0.26,54.45,,8.239,305,,,,BdWst1-int17,20201005,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int2wellhead.20210730,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int2wellhead,20210730,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int4.20210522_1,,315,0.275,17.3,,,,,,,,,,,,,,,,,,,,BdWst1-int4,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int4.20210522_3,,176.6,0.22685,19,3.95,1.72,,,0,,64.28,0.01,17.92,,0.52,0.12,40.16,,8.312,156,,,,BdWst1-int4,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int4.20210522_2,,175.5,0.2241,17.9,,,,,,,,,,,,,,,,,,,,BdWst1-int4,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int4.20210505,,,,,2.82,1.83,,,0.43,,42.08,0,14.01,,0.83,0.25,17.86,,9.241,126.5,,,,BdWst1-int4,20210505,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int4.20210522_4,,175.1,,18.7,3.91,1.79,,,0,,65.77,0.01,17.98,,0.53,0,25.22,,8.37,156.8,,,,BdWst1-int4,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int6.20210505,,423,1.28,19,4.22,4.24,,,0,,193,0.05,24.67,,0.34,0,80.37,,9.021,383,,,,BdWst1-int6,20210505,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int6.20210428,,751,0.8,20.1,5.31,8.01,,,,,417.05,0.08,35.34,,0.55,0.24,150.52,,7.217,626,,,,BdWst1-int6,20210428,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int6.20210507_1,,,0.7,,,,,,,,,,,,,,,,,,,,,BdWst1-int6,20210507,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int6.20210507_2,,,0.7,,,,,,,,,,,,,,,,,,,,,BdWst1-int6,20210507,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int6.20210507_3,,,0.6967,,,,,,,,,,,,,,,,,,,,,BdWst1-int6,20210507,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int6.20210507_4,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int6,20210507,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int6.20210507_5,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int6,20210507,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int6_1.20211130,,,100,,4.79,1.48,,,,,72.72,,,,,,,,,,,,,BdWst1-int6_1,20211130,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int6_4.20211130,,,1.08,,4.68,1.52,,0.3,0.4,,77.11,,,,,,,,,,,,,BdWst1-int6_4,20211130,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int7.20211111,,,,,6.42,3.01,,,0.14,,328,,,,,,,,,,,,,BdWst1-int7,20211111,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int7-fb_1.20211117,,,,,2.34,0.26,,,0.69,,11.72,,,,,,,,,,,,,BdWst1-int7-fb_1,20211117,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int7-fb_2.202111117,,,,,2.97,0.68,,,0.58,,55.21,,,,,,,,,,,,,BdWst1-int7-fb_2,20211117,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int7-fb2_1.20211118,,,,,2.42,0.3,,,0.71,,12.57,,,,,,,,,,,,,BdWst1-int7-fb2_1,20211118,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int7-fb2_2.20211118,,,,,2.44,0.37,,,0.7,,16.12,,,,,,,,,,,,,BdWst1-int7-fb2_2,20211118,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int7-fb2_3.20211118,,,,,2.52,0.34,,,0.68,,21.96,,,,,,,,,,,,,BdWst1-int7-fb2_3,20211118,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int7-fb2_4.20211118,,,,,2.72,0.49,,,0.65,,32.28,,,,,,,,,,,,,BdWst1-int7-fb2_4,20211118,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int7-fb2_5.20211118,,,,,2.76,0.54,,,0.59,,40.42,,,,,,,,,,,,,BdWst1-int7-fb2_5,20211118,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int7-fb2_6.20211118,,,,,2.84,0.48,,,0.67,,47.72,,,,,,,,,,,,,BdWst1-int7-fb2_6,20211118,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst1-int7-fb2_7.20211118,,,,,3.62,1.07,,0.61,,,105.58,,,,,,,,,,,,,BdWst1-int7-fb2_7,20211118,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst2.20210428,,305,0.21,17.4,6.26,4.93,,,0,,119.87,0.05,25.54,,0.47,0,45.53,,7.941,236,,,,BdWst2,20210428,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst2.20200916,,,0.208,19.3,6.11,4.21,,,,,95.13,0.04,24.21,,2.53,0.19,35.24,,7.864,222,,,,BdWst2,20200916,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst2.20210504_2,,316,0.192,17.6,5.88,5.05,,,0,,123.53,0.05,26.41,,0.42,0,47.55,,9.091,278,,,,BdWst2,20210504,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst2.20210504_1,,310,0.19,17.6,5.92,4.95,,,0,,121.97,0.05,26.01,,0.43,0,47.02,,8.898,161.2,,,,BdWst2,20210504,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst2.20210505_1,,324,0.19,17.3,5.85,5.04,,,0,,126.68,0.05,26.07,,0.43,0,49.24,,9.212,252,,,,BdWst2,20210505,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst2.20210511,,,0.1898,,,,,,,,,,,,,,,,,,,,,BdWst2,20210511,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWst2.20210505_2,,325,0.18,17.4,,,,,,,,,,,,,,,,,,,,BdWst2,20210505,,,granite,borehole
